respondent_id,wave,Price_z,Quality_z,Digital_z,Selection_z,Convenience_z,segment,assignment_margin,income_band,age_band,kids_flag,gender_cat
200731,2021,-0.48479242554042024,-0.2789499646547168,0.2968844315392708,0.9403953227751163,0.5055431810201807,Selection,0.4348521417549356,$25K to $49K,25-36,Have kids < 18,Male
100440,2025,0.9596541792366903,0.3876080079971318,-1.2587004165804427,0.9346269849673029,0.5129749914029287,Price,0.025027194269387376,$75K to $99K,57-65,No kids < 18,Female
100022,2025,0.6024374560461023,-1.3699574295493653,0.03886623072779041,0.936281754715114,-0.8458491755004406,Selection,0.33384429866901166,$50K to $74K,37-56,Have kids < 18,Female
101816,2025,-0.10239106065003435,0.6070981484757058,-0.05950160235981933,0.39079130858099254,1.4089486888281777,Convenience,0.8018505403524719,$25K to $49K,37-56,Have kids < 18,Female
200672,2021,0.6016587132553702,-0.04752743280565706,-0.23849059124532027,-0.1731644952959282,-0.39786232678781613,Price,0.6491861460610273,$50K to $74K,66+,No kids < 18,Male
200083,2021,0.5967717345390224,-0.04767004919161055,0.9793915800455311,0.5649204182309527,-0.8458491755004406,Digital,0.3826198455065086,Under $25K,25-36,Have kids < 18,Male
200657,2021,0.4260691652389478,-0.07079894764955338,-0.7518330403780524,-1.0934415533360555,-0.8458491755004406,Price,0.4968681128885012,$25K to $49K,37-56,No kids < 18,Female
101534,2025,0.772451503322769,0.3876080079971318,-0.061079038382953046,-0.5435062434277678,0.5129749914029287,Price,0.25947651191984034,Under $25K,25-36,Have kids < 18,Male
101228,2025,-0.6550442822094994,-0.27776342886056615,-0.39252283097288854,-0.5414054135820008,-0.8532809858831885,Quality,0.11475940211232238,$25K to $49K,37-56,Have kids < 18,Female
200542,2021,-0.8346442898341084,-0.05886655627906753,0.3033595044696128,0.7585118098553675,0.050124521924808346,Selection,0.4551523053857547,$150K plus,25-36,No kids < 18,Male
101488,2025,-1.191197397155118,0.5849304600563526,0.11835683573415699,0.01810552652075371,-1.301267834595813,Quality,0.4665736243221956,$150K plus,25-36,No kids < 18,Male
101214,2025,0.4193679222116264,0.17100149763432712,-0.9441972161997945,-0.5406097103955234,0.5055431810201807,Convenience,0.08617525880855431,$50K to $74K,66+,No kids < 18,Male
200697,2021,0.9479508305718674,0.18123679468319437,-0.9270259274503135,0.013719725705710317,-0.8458491755004406,Price,0.766714035888673,$50K to $74K,25-36,Have kids < 18,Male
100488,2025,0.057149093383536985,-0.7148212897405345,-0.04122877851637006,0.5743069271278859,0.050124521924808346,Selection,0.5171578337443489,$50K to $74K,66+,No kids < 18,Female
100230,2025,0.05202430527477665,0.38834389228016064,-0.5897991515506169,0.38629475201375096,0.06498814269030417,Quality,0.002049140266409677,$75K to $99K,37-56,Have kids < 18,Male
101716,2025,-0.8283937594377826,-0.7248312610338408,-1.6347205216547003,-0.726276896369404,1.4089486888281777,Convenience,2.1337799498620185,$125K to $149K,66+,No kids < 18,Female
200428,2021,-0.6522632780230404,-0.922746980990137,-0.5848870067946305,0.15766758945975,-0.8607127962659364,Selection,0.7425545962543805,$125K to $149K,66+,No kids < 18,Male
200060,2021,0.4220587056307613,-0.49629235930055027,0.11321399443797699,0.7588697783217916,-0.8458491755004406,Selection,0.3368110726910303,$150K plus,25-36,Have kids < 18,Female
100287,2025,-0.47143381497670395,-0.508450076426597,-0.7551677491109051,0.01573246391994564,0.9535300297328052,Convenience,0.9377975658128596,$100K to $124K,66+,Have kids < 18,Male
200639,2021,-0.12245091424107199,-0.7142280218434591,0.6443823821825493,-0.16797466591650478,-1.301267834595813,Digital,0.7668332964236213,$50K to $74K,25-36,Have kids < 18,Male
101510,2025,0.23108337950106606,1.0439306836001132,1.1646249453211803,-0.17007549576227174,1.4089486888281777,Convenience,0.24432374350699737,$25K to $49K,25-36,Have kids < 18,Other or not stated
100811,2025,-0.4831371636415268,-0.9337181623220331,0.4544820765398853,0.383615413739594,0.057556332307556246,Digital,0.0708666628002913,$25K to $49K,57-65,No kids < 18,Male
201039,2021,0.06025812772973259,-0.046708839153020876,0.9709285378652766,0.01355087853681981,-0.3904305164050682,Digital,0.910670410135544,$50K to $74K,37-56,Have kids < 18,Male
100432,2025,0.7765846454022144,-0.27680221882197636,-0.056166893626966655,0.19529696295211024,0.050124521924808346,Price,0.5812876824501041,$75K to $99K,57-65,Have kids < 18,Female
200516,2021,1.1335884653542194,0.14846586707345963,-0.24654310019879605,-0.5372918455219986,-1.301267834595813,Price,0.9851225982807598,$75K to $99K,37-56,No kids < 18,Female
200290,2021,-1.0162714650082738,-1.3711439653435158,-0.21331765339597208,-0.5380958740863785,0.057556332307556246,Convenience,0.27087398570352833,Under $25K,37-56,Have kids < 18,Female
201129,2021,0.4213950897611829,-0.7136347539463839,-0.9259098845075671,-0.7235975580952471,-0.8532809858831885,Price,1.1350298437075668,$100K to $124K,66+,No kids < 18,Male
100621,2025,-0.47634569984688135,-1.1512858827234276,-0.24338822815252859,-1.280598007092735,0.5055431810201807,Convenience,0.7489314091727093,$25K to $49K,18-24,Have kids < 18,Male
101626,2025,-0.11152630836698116,0.8144305718282329,0.11456073392091708,0.1976159768396944,0.050124521924808346,Quality,0.6168145949885384,$50K to $74K,37-56,Have kids < 18,Female
100937,2025,0.24701009101265836,-0.050185737165865385,-0.5946967884578251,0.7561904400476347,0.050124521924808346,Selection,0.5091803490349763,$25K to $49K,57-65,No kids < 18,Female
101206,2025,0.2011750844322011,0.6190305398461915,0.09494117059452775,0.01623021681097673,-0.8458491755004406,Quality,0.4178554554139904,$150K plus,18-24,Have kids < 18,Male
101203,2025,-0.8371221700146604,0.9916517101723129,-0.4177102766710149,0.2024478377526936,0.5055431810201807,Quality,0.4861085291521322,$150K plus,25-36,Have kids < 18,Male
200234,2021,-0.4846697430691614,-0.9549246407027964,-1.9759740959078305,1.1215628987620168,0.9609618401155531,Selection,0.16060105864646368,$125K to $149K,66+,Have kids < 18,Male
200057,2021,-0.11475802518443562,0.394279653889827,-0.41414487139796863,0.6038326214492199,1.4089486888281777,Convenience,0.8051160673789578,$25K to $49K,25-36,Have kids < 18,Male
101876,2025,-0.11520873781543105,-0.49569909140347496,0.47030553805303477,0.5719855573201531,-0.8384173651176927,Selection,0.10168001926711834,$50K to $74K,25-36,No kids < 18,Female
100131,2025,0.6015360307841114,-0.04944985288283654,-0.2632529958678897,-0.5311631833276125,-0.39786232678781613,Price,0.650985883666948,$50K to $74K,66+,No kids < 18,Female
101676,2025,0.9509696441507389,-0.05886655627906753,0.7570248343808984,0.38629475201375096,0.050124521924808346,Price,0.19394480976984052,Under $25K,37-56,Have kids < 18,Female
100956,2025,1.134129398752539,1.0549018649320092,-0.9370664056537018,0.5715758960606536,0.4981113706374328,Price,0.07922753382052972,Under $25K,57-65,Have kids < 18,Male
100914,2025,0.416721014283418,0.6068728227201448,-0.06130973492314669,0.38088438267236174,1.4089486888281777,Convenience,0.8020758661080329,$50K to $74K,66+,Have kids < 18,Male
100860,2025,-0.4846697430691614,0.4010948773032827,0.3033595044696128,0.1963732242715314,1.4089486888281777,Convenience,1.007853811524895,$75K to $99K,37-56,No kids < 18,Male
101706,2025,0.4230503516600763,-1.1632182740939134,0.11099532864787079,0.9414715840945374,-1.7492546833084375,Selection,0.518421232434461,$75K to $99K,66+,Have kids < 18,Female
101433,2025,-0.2984911748884899,-0.49629235930055027,0.2815212753531172,-1.0974693856846747,-0.40529413717056406,Digital,0.5800124502416071,Under $25K,66+,Have kids < 18,Female
100128,2025,0.5933022083291555,-0.26679224752867003,0.2935497228064181,0.5650035296884602,-0.39786232678781613,Price,0.02829867864069524,$25K to $49K,37-56,Have kids < 18,Female
100285,2025,-0.4692839649558887,0.36640152961636846,-0.2543285606072479,0.007505327799941131,-1.301267834595813,Quality,0.35889620181642734,$125K to $149K,25-36,No kids < 18,Female
200254,2021,-0.8443643464403012,-0.048488642844246796,-0.205070799907133,0.747691071172589,-0.39786232678781613,Selection,0.7961797140168358,$125K to $149K,37-56,No kids < 18,Male
100979,2025,-0.4752313713463075,-0.3008923273185089,0.8173431833693173,0.19976849947853664,0.057556332307556246,Digital,0.6175746838907807,$75K to $99K,37-56,Have kids < 18,Female
100624,2025,0.060831522831986874,-0.9331248944249577,-0.5764094567655977,-0.7294175886961357,0.9535300297328052,Convenience,0.8926985069008183,$75K to $99K,57-65,No kids < 18,Male
100689,2025,-1.1881785835762464,-1.1632182740939134,-1.2836426578895972,-2.018682920619616,-0.39786232678781613,Convenience,0.7653559473060974,$25K to $49K,57-65,No kids < 18,Male
101988,2025,-0.6533890203106061,0.6070981484757058,0.4748378988463649,-0.5423442463969635,0.050124521924808346,Quality,0.13226024962934085,$50K to $74K,37-56,No kids < 18,Male
200130,2021,0.410877750230449,-0.9446893436539292,-0.23024373775648121,0.3839733822060182,-0.3904305164050682,Price,0.026904368024430803,Under $25K,66+,Have kids < 18,Female
100996,2025,0.9550703245262495,0.1590691062638413,0.8066614753989566,0.6093483724169534,-0.8458491755004406,Price,0.1484088491272929,$25K to $49K,18-24,No kids < 18,Female
101904,2025,-1.0008856868950011,-0.05945982417614286,0.4624837256397526,0.3795018456795918,0.050124521924808346,Digital,0.08298187996016082,$150K plus,66+,No kids < 18,Female
200783,2021,0.4146938467338615,0.38856921803572153,0.6443823821825493,0.570909296000732,0.9609618401155531,Convenience,0.3165794579330038,Under $25K,18-24,Have kids < 18,Female
100611,2025,-1.154913318375717,-0.49533114926196053,-0.5844256137142433,-0.35598684103063977,-0.8458491755004406,Selection,0.13934430823132077,$50K to $74K,57-65,No kids < 18,Female
100459,2025,-0.03754407322991796,0.38953042807431126,0.12770522431696443,0.384997950732364,-0.40529413717056406,Quality,0.004532477341947283,$25K to $49K,57-65,Have kids < 18,Male
200371,2021,-0.30552044807554785,0.6070981484757058,1.1681903505942268,0.38866781461455907,-0.39786232678781613,Digital,0.5610922021185211,$125K to $149K,18-24,Have kids < 18,Female
201050,2021,0.9479508305718674,0.16003031630243103,-0.6233392606705019,0.9373580160345352,-1.293836024213065,Price,0.010592814537332185,$25K to $49K,25-36,No kids < 18,Female
100463,2025,0.8680627952425825,0.6074660906172201,-0.5799893698874222,-0.35593514823756445,-1.301267834595813,Price,0.26059670462536233,$75K to $99K,25-36,Have kids < 18,Female
100793,2025,-0.11421709178611605,-0.036924193615275394,0.9843037248015175,0.7497038093868243,0.050124521924808346,Digital,0.23459991541469316,$75K to $99K,37-56,No kids < 18,Male
100505,2025,-0.8222773252997071,0.158475838366766,-0.7565144885938453,0.01139835589797753,-0.3904305164050682,Quality,0.14707748246878846,$125K to $149K,66+,No kids < 18,Female
100309,2025,-1.3713383381780464,0.16967234545422297,-1.4592969380422456,-0.17173026551008286,-0.39786232678781613,Quality,0.3414026109643058,Under $25K,66+,Have kids < 18,Female
101704,2025,-1.0201917038491364,0.6997892133969814,-0.9221282905431053,0.936281754715114,-0.39786232678781613,Selection,0.23649254131813258,$50K to $74K,37-56,Have kids < 18,Female
100364,2025,0.6493455836567505,-0.05945982417614286,1.338701789450695,0.3812568777162363,0.057556332307556246,Digital,0.6893562057939444,$75K to $99K,18-24,Have kids < 18,Male
100580,2025,0.06070884036072803,0.14713671489335545,0.48077105733198006,0.5651409581929187,0.057556332307556246,Selection,0.0843699008609386,$100K to $124K,25-36,No kids < 18,Male
100106,2025,-0.23897989048748447,0.14713671489335545,-0.39252283097288854,-0.5342028459883421,0.050124521924808346,Quality,0.0970121929685471,Under $25K,37-56,No kids < 18,Male
200619,2021,0.413161267306227,1.0439306836001132,-0.24853106944870862,0.5692545262529208,0.042692711542060446,Quality,0.4746761573471924,$125K to $149K,37-56,No kids < 18,Female
101133,2025,-0.2942678120417205,-0.26679224752867003,-0.4192732048453705,-0.5383164140483443,1.4089486888281777,Convenience,1.6757409363568478,$25K to $49K,57-65,No kids < 18,Female
100508,2025,0.41514455936485695,-0.26679224752867003,-0.05239980751128307,-0.3556288725642156,-1.301267834595813,Price,0.46754436687614004,$50K to $74K,25-36,Have kids < 18,Female
101012,2025,0.05971719433141304,0.6068728227201448,-0.04614092327235647,0.5715758960606536,-0.3904305164050682,Quality,0.035296926659491135,$75K to $99K,25-36,Have kids < 18,Female
101651,2025,0.7713696365261299,0.15943704840535572,0.6345726005193546,-0.172228018401114,0.9609618401155531,Convenience,0.1895922035894232,Under $25K,25-36,Have kids < 18,Female
100947,2025,0.9596541792366903,-0.9449146694094901,-0.06599118313893948,0.3833431809845529,-1.301267834595813,Price,0.5763109982521374,$150K plus,18-24,Have kids < 18,Female
101339,2025,1.1335884653542194,-0.05945982417614286,-0.0526159962026985,-0.17692009488950627,0.5055431810201807,Price,0.6280452843340387,$25K to $49K,66+,No kids < 18,Male
101364,2025,0.593752920960151,1.0545339227904948,0.265452609450996,0.5732306658084648,-2.2178312218629324,Quality,0.4607810018303439,$125K to $149K,25-36,No kids < 18,Female
200811,2021,-0.659054741817686,0.16907907755714763,0.11924218213670987,-1.6535310018671998,1.4089486888281777,Convenience,1.2398696112710301,$75K to $99K,57-65,No kids < 18,Male
101337,2025,0.06417836657059496,1.0545339227904948,-1.096652019904229,0.3904083200737532,-1.293836024213065,Quality,0.6641256027167417,$125K to $149K,25-36,Have kids < 18,Male
200867,2021,-0.6595054544486814,-0.9331248944249577,0.28373994114322343,-0.5421237064349977,-0.8532809858831885,Digital,0.8258636475782212,$25K to $49K,37-56,Have kids < 18,Male
101402,2025,-0.2933663867797296,-0.7248312610338408,0.813330892864662,0.2014232692263478,-0.39786232678781613,Digital,0.6119076236383142,$50K to $74K,18-24,Have kids < 18,Male
101543,2025,0.07208415886581429,0.4005016094062074,0.3064635166622718,0.7497038093868243,0.06498814269030417,Selection,0.34920219998061697,$100K to $124K,37-56,Have kids < 18,Male
201005,2021,0.592761274930836,0.6074660906172201,0.9938828099245185,0.01542618824659676,0.5146807327093019,Digital,0.3864167193072984,$50K to $74K,18-24,No kids < 18,Male
100189,2025,0.6442389524597207,1.0439306836001132,-0.4007696844617276,-0.3580876708764067,0.9535300297328052,Quality,0.090400653867308,$50K to $74K,37-56,Have kids < 18,Male
101819,2025,0.9586625332073753,0.8250338110186146,-0.05887488044162507,0.015511923957979767,0.050124521924808346,Price,0.13362872218876065,Under $25K,25-36,Have kids < 18,Female
200261,2021,0.9519612901800538,1.2734307953719934,0.288406881510238,0.1414630114068653,1.4255180509000467,Convenience,0.15208725552805324,$50K to $74K,37-56,Have kids < 18,Female
101983,2025,0.24710031177998248,-0.9325316265278825,-0.9308220292635534,0.3812940439318612,0.9609618401155531,Convenience,0.5796677961836918,$50K to $74K,66+,No kids < 18,Female
201072,2021,0.9545293911279299,-0.9558858507413861,-1.8186071474474095,0.016450756772942575,0.4981113706374328,Price,0.45641802049049707,$50K to $74K,57-65,Have kids < 18,Female
201028,2021,0.056698380752541556,-0.060421034214732605,0.6512824961884482,-0.5502134140505439,0.4981113706374328,Digital,0.15317112555101542,$150K plus,37-56,Have kids < 18,Female
101451,2025,-0.4805690626936508,0.8250338110186146,-0.5681771111255369,0.19400016167072326,-0.8532809858831885,Quality,0.6310336493478914,$50K to $74K,37-56,No kids < 18,Female
101553,2025,-1.3712481174107223,-0.27776342886056615,-0.7685429360471461,-0.3598798691286762,0.9609618401155531,Convenience,1.2387252689761192,$75K to $99K,66+,No kids < 18,Female
101437,2025,-0.4790364832660162,0.8144305718282329,1.1632782058382403,0.39010204440040436,-0.39786232678781613,Digital,0.3488476340100074,$75K to $99K,25-36,No kids < 18,Female
101789,2025,-0.6597183576872643,0.1816047368247088,-0.9390543749036144,0.7524348404540566,0.057556332307556246,Selection,0.5708301036293478,$125K to $149K,66+,No kids < 18,Other or not stated
201194,2021,0.057149093383536985,-0.07176015768814314,-0.05618140147574482,0.7547562102617894,0.5055431810201807,Selection,0.2492130292416087,$25K to $49K,57-65,No kids < 18,Male
101865,2025,0.4190398920518898,0.825401753160129,1.1548151636579858,0.9403953227751163,0.050124521924808346,Digital,0.21441984088286947,$25K to $49K,37-56,Have kids < 18,Male
101804,2025,-1.1957812518655588,0.8250338110186146,0.9976789117377585,0.37784707593178063,-0.8607127962659364,Digital,0.17264510071914385,$150K plus,37-56,Have kids < 18,Female
100863,2025,-0.4764359206142055,-1.818579739658305,0.6702863231365573,0.20352409907211472,0.5129749914029287,Digital,0.15731133173362866,$75K to $99K,25-36,Have kids < 18,Other or not stated
101174,2025,0.4137022007045465,-0.2879987259094334,-0.579974862038644,0.38723358482871373,0.5055431810201807,Convenience,0.0918409803156342,$25K to $49K,57-65,Have kids < 18,Female
101341,2025,-0.83398067396453,-0.7151892318820489,-0.39720427918868134,0.011092080224628709,0.5055431810201807,Convenience,0.494451100795552,$75K to $99K,66+,Have kids < 18,Male
101594,2025,0.593843141727475,0.606136938437116,-1.1280838419925037,0.747691071172589,0.9609618401155531,Convenience,0.21327076894296404,$125K to $149K,66+,No kids < 18,Female
200190,2021,-0.6631878838971312,0.39880451508458875,-0.9261405810477606,1.3072020112753435,0.5055431810201807,Selection,0.8016588302551628,$50K to $74K,37-56,Have kids < 18,Male
101116,2025,0.06538291583849291,0.6174760619105265,0.46563859768602006,0.20374463903408055,0.9535300297328052,Convenience,0.3360539678222787,$75K to $99K,18-24,Have kids < 18,Female
100354,2025,0.9559717497882404,0.836598260247586,0.47608960911618725,0.38339487377762815,0.5129749914029287,Price,0.11937348954065441,$150K plus,66+,No kids < 18,Female
101035,2025,1.3105028206873552,-1.1410505856745603,0.6530906287517756,0.9346269849673029,-2.20467334240381,Price,0.37587583572005234,Under $25K,25-36,Have kids < 18,Male
200800,2021,0.06038081020099144,-0.27776342886056615,-0.40053898792153403,-0.7293658959030604,0.9609618401155531,Convenience,0.9005810299145617,$50K to $74K,66+,No kids < 18,Female
100732,2025,-0.6513618527610495,-1.5987216570382166,0.4411068896036443,-0.5369596209900205,-1.301267834595813,Digital,0.9780665105936648,$125K to $149K,18-24,No kids < 18,Female
100703,2025,-0.1187684847926221,-1.151653824864942,0.992766766981772,-0.17567498640119464,0.9535300297328052,Digital,0.03923673724896681,Under $25K,37-56,Have kids < 18,Female
201082,2021,-0.12356524274164585,-0.27680221882197636,0.46437994965878715,0.01926752355155782,0.050124521924808346,Digital,0.41425542773397883,$75K to $99K,66+,No kids < 18,Other or not stated
201042,2021,-0.3039554069439786,-0.6936148113597712,0.6294442670719528,-0.07493030189146728,0.9535300297328052,Convenience,0.32408576266085243,$125K to $149K,37-56,Have kids < 18,Male
200909,2021,-0.4764359206142055,1.0549018649320092,-0.760296082558307,0.19457867009911328,0.5055431810201807,Quality,0.5493586839118285,$25K to $49K,37-56,No kids < 18,Male
100161,2025,0.869806468228211,-0.07102427340511427,-0.5857723531971833,0.19976849947853664,1.4089486888281777,Convenience,0.5391422205999667,$75K to $99K,66+,No kids < 18,Male
200676,2021,0.7753800961343164,-0.9446893436539292,0.11124053303684255,0.19524527015903492,0.9609618401155531,Convenience,0.18558174398123672,Under $25K,18-24,Have kids < 18,Other or not stated
101378,2025,0.774929383503321,0.6080593585142955,0.28863757805043166,0.9373580160345352,0.4981113706374328,Selection,0.1624286325312142,$75K to $99K,25-36,Have kids < 18,Female
200951,2021,0.23886648932502658,-0.04826331708868588,0.10475095225772242,-0.3507139001937089,0.9535300297328052,Convenience,0.7146635404077786,$25K to $49K,57-65,Have kids < 18,Female
101585,2025,-0.28612421035408864,-0.07065633126359988,0.4725387116919191,-0.1703477285173129,0.057556332307556246,Digital,0.41498237938436283,Under $25K,37-56,Have kids < 18,Female
101138,2025,-0.29827827164990695,0.1480979249319452,0.8137922859450493,-0.7317389585038685,-0.39786232678781613,Digital,0.6656943610131041,$150K plus,25-36,Have kids < 18,Male
101199,2025,0.4225996390290809,0.6065048805786304,1.338701789450695,1.122997128547862,0.5055431810201807,Digital,0.21570466090283302,$125K to $149K,18-24,Have kids < 18,Female
101696,2025,-0.8314125730166539,-0.48435996793006447,-0.5761787602254042,0.020206356366520628,-0.40529413717056406,Selection,0.4255004935370847,$125K to $149K,57-65,No kids < 18,Male
200445,2021,0.23674910100814595,1.2734307953719934,0.4654079011458264,0.7547562102617894,0.5129749914029287,Quality,0.518674585110204,$125K to $149K,25-36,Have kids < 18,Female
100163,2025,0.2356347725075721,0.8356370502089963,-1.129430581475444,-0.5430601833298119,1.4089486888281777,Convenience,0.5733116386191814,$75K to $99K,57-65,Have kids < 18,Female
101643,2025,-1.012589035559824,-0.04752743280565706,0.11702351634660367,-0.5344233859503079,-0.39786232678781613,Digital,0.16455094915226073,$150K plus,57-65,No kids < 18,Female
101633,2025,-0.2969261337569206,-0.0372921357567898,-0.24608170711840877,-0.5453815531375447,-1.7492546833084375,Quality,0.20878957136161896,$25K to $49K,18-24,Have kids < 18,Male
200494,2021,0.5958703092770316,0.8259950210572042,0.09650409876888331,0.3782050443982048,1.4089486888281777,Convenience,0.5829536677709735,$100K to $124K,57-65,No kids < 18,Female
100186,2025,-1.3722397634400374,0.8259950210572042,0.6298911523035617,0.9373580160345352,-0.8532809858831885,Selection,0.11136299497733093,$100K to $124K,25-36,Have kids < 18,Female
100460,2025,0.23575745497883097,0.39954039936761765,0.6162997766759054,-1.0896859537424772,0.9535300297328052,Convenience,0.3372302530568998,$50K to $74K,37-56,Have kids < 18,Female
201007,2021,0.41514455936485695,0.3876080079971318,-0.6083218361648486,1.125676466822019,0.057556332307556246,Selection,0.710531907457162,Under $25K,37-56,No kids < 18,Male
200018,2021,0.7764619629309555,-1.588118417847835,0.8086494446488692,-1.6508516635930428,0.5055431810201807,Digital,0.032187481717913746,Under $25K,25-36,No kids < 18,Female
101008,2025,-1.5391447763705084,0.38856921803572153,-0.9294607819318352,-0.17048515702177125,0.057556332307556246,Quality,0.3310128857281653,$75K to $99K,37-56,Have kids < 18,Female
101009,2025,-0.11822755139430254,0.8375594702861757,-1.1026802076029618,0.013771418498785626,1.4089486888281777,Convenience,0.571389218542002,$125K to $149K,66+,Have kids < 18,Male
200204,2021,-0.024055415147600318,-0.7140026960878983,-0.7520637369182461,0.017884986558787862,0.9609618401155531,Convenience,0.9430768535567652,$25K to $49K,66+,No kids < 18,Female
200427,2021,-1.1879656803376635,-0.49747889509470095,-0.7100943774307216,0.38629475201375096,0.4981113706374328,Convenience,0.11181661862368186,$25K to $49K,37-56,Have kids < 18,Female
200384,2021,0.7713696365261299,-0.9327569522834434,0.9925360704415784,-1.0936620932980212,0.4981113706374328,Digital,0.22116643391544855,$25K to $49K,37-56,Have kids < 18,Female
200021,2021,0.06430104904185381,1.2734307953719934,-0.4288667978171497,-1.2874426062199695,-0.39786232678781613,Quality,1.2091297463301396,$125K to $149K,18-24,Have kids < 18,Male
101288,2025,0.06538291583849291,0.3891624859327969,0.7719912284493103,0.5692545262529208,-0.40529413717056406,Digital,0.2027367021963895,$125K to $149K,37-56,Have kids < 18,Female
100369,2025,0.055706734723226556,-1.1635862162354278,0.8102268806720029,0.017166693705790926,-0.39786232678781613,Digital,0.7545201459487764,$25K to $49K,18-24,Have kids < 18,Female
101169,2025,-0.2568584358890141,0.37700476880675016,-0.2496471123914551,0.009964126112132243,-0.8532809858831885,Quality,0.3670406426946179,$50K to $74K,37-56,Have kids < 18,Male
101413,2025,-0.6472611723855389,-0.4947378813648853,0.6214281101233072,-0.7227935295308671,-1.293836024213065,Digital,1.1161659914881925,$75K to $99K,57-65,No kids < 18,Male
101319,2025,-0.11789952123456593,0.40072693516176827,0.2766091305971308,-0.17070569698373705,-0.39786232678781613,Quality,0.12411780456463745,$25K to $49K,25-36,Have kids < 18,Female
100494,2025,-0.29183380735209496,0.38856921803572153,-0.7600798938668916,0.7518563320256666,0.050124521924808346,Selection,0.36328711398994507,$150K plus,57-65,No kids < 18,Female
100232,2025,0.059839876802671874,0.17063355549281273,0.46517720460563283,-1.9227589736120931,1.4089486888281777,Convenience,0.9437714842225449,Under $25K,57-65,No kids < 18,Female
201003,2021,0.6378568748344977,-0.07006306336652454,1.1255642658379952,1.0766881569037379,0.9535300297328052,Digital,0.04887610893425731,Under $25K,37-56,Have kids < 18,Female
100334,2025,-1.1500633717892845,0.8363729344920251,0.6312378917865019,-0.7310206656508715,-0.40529413717056406,Quality,0.20513504270552319,$150K plus,57-65,No kids < 18,Female
200454,2021,0.4137924214718706,0.3989471314705423,1.116078207260509,0.20316613060569055,0.050124521924808346,Digital,0.7022857857886384,Under $25K,18-24,Have kids < 18,Male
100789,2025,0.7796034589810859,0.3879759501386462,0.28373994114322343,0.37690824311681786,-1.7566864936911855,Price,0.39162750884243963,$75K to $99K,37-56,Have kids < 18,Male
101725,2025,-0.11934187989487638,0.6184372719491162,-1.11002720684047,-0.16811209442096317,0.057556332307556246,Quality,0.5608809396415599,$150K plus,57-65,Have kids < 18,Female
101455,2025,-0.2961722971200181,0.8369662023891004,0.10340421277478233,0.7493458409204001,0.5129749914029287,Quality,0.08762036146870023,$75K to $99K,25-36,Have kids < 18,Female
200441,2021,0.06363743317227541,-0.04826331708868588,-0.4023326126360832,0.9403953227751163,-1.7566864936911855,Selection,0.8767578896028408,$50K to $74K,25-36,Have kids < 18,Female
100381,2025,0.8577292846522434,-0.2793179067962312,0.11767925396235432,-1.651927924912464,-1.7492546833084375,Price,0.7400500306898891,Under $25K,18-24,Have kids < 18,Male
200177,2021,0.7810458176413962,-1.173821513284295,0.6332258610364145,0.5719338645270778,-0.3904305164050682,Price,0.1478199566049817,Under $25K,25-36,Have kids < 18,Male
100068,2025,0.7730248984250233,-0.06983773761096364,-0.05618140147574482,0.37985981414601594,0.050124521924808346,Price,0.39316508427900737,$100K to $124K,25-36,Have kids < 18,Female
101470,2025,-0.2845916309264541,0.6065048805786304,0.45716104765698734,0.009606157645708047,0.9609618401155531,Convenience,0.3544569595369227,$50K to $74K,37-56,Have kids < 18,Female
101831,2025,0.24278672816588892,0.399908341509132,0.11812613919396339,0.7547562102617894,1.4089486888281777,Convenience,0.6541924785663883,$75K to $99K,37-56,Have kids < 18,Female
100478,2025,-0.8401409835935318,1.0545339227904948,0.8135615894048556,-0.5424299821083466,0.050124521924808346,Quality,0.24097233338563928,$150K plus,25-36,Have kids < 18,Male
200324,2021,-1.013580681589139,0.17159476553140246,-0.03835546286390469,0.7491253009584343,-0.3904305164050682,Selection,0.5775305354270319,$50K to $74K,18-24,Have kids < 18,Male
201185,2021,-0.48011835006265535,-0.2773954867190517,0.46429185820307994,-0.5372401527289232,-0.39786232678781613,Digital,0.7416873449221316,$150K plus,37-56,Have kids < 18,Female
200015,2021,0.7693424689765734,-0.25545312405525955,-1.118274060329309,-0.3492796704078636,0.5055431810201807,Price,0.26379928795639274,$25K to $49K,37-56,No kids < 18,Female
200615,2021,0.5974353504086009,-1.3807859944953078,0.47387094332608104,-1.091392416283364,0.042692711542060446,Price,0.12356440708251981,Under $25K,57-65,No kids < 18,Female
101550,2025,-0.11065734480892502,0.6065048805786304,0.28886827459062525,0.7551141787282135,-0.8532809858831885,Selection,0.14860929814958312,$75K to $99K,37-56,Have kids < 18,Male
101282,2025,0.41219190898178076,1.0439306836001132,-1.096652019904229,0.009795278943241736,-1.301267834595813,Quality,0.6317387746183325,$50K to $74K,37-56,No kids < 18,Female
200662,2021,0.06741008338804941,-0.27776342886056615,-0.7484983316451999,0.3861259048448605,1.4089486888281777,Convenience,1.0228227839833173,$75K to $99K,57-65,No kids < 18,Male
100208,2025,0.23931720195602202,-0.2673855154257454,-0.7504863008951124,0.7507800707062455,-0.8458491755004406,Selection,0.5114628687502235,$75K to $99K,57-65,Have kids < 18,Male
101334,2025,0.4148165292051204,-0.05886655627906753,1.1681903505942268,-0.5401917237581213,-0.40529413717056406,Digital,0.7533738213891064,$25K to $49K,18-24,Have kids < 18,Male
